year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,6,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",522.00,177.00,69.23,4.96,44.36,0.00,58.44,13.00,11.00,10031.00,3854.00,402.00,2352.00,0.00,3423.00
2022,6,WN,Southwest Airlines,MKE,"Milwaukee, WI: General Mitchell International",570.00,189.00,72.09,4.87,13.71,1.66,96.67,6.00,1.00,10363.00,3055.00,827.00,558.00,109.00,5814.00
2022,6,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",551.00,188.00,96.37,0.81,6.96,0.00,83.85,4.00,0.00,9777.00,4357.00,44.00,307.00,0.00,5069.00
2022,6,WN,Southwest Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1498.00,395.00,159.79,10.12,37.84,1.00,186.25,11.00,6.00,19845.00,6817.00,794.00,1877.00,22.00,10335.00
2022,6,WN,Southwest Airlines,MTJ,"Montrose/Delta, CO: Montrose Regional",30.00,4.00,3.78,0.00,0.22,0.00,0.00,0.00,0.00,155.00,145.00,0.00,10.00,0.00,0.00
2022,6,WN,Southwest Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",259.00,89.00,37.29,0.79,7.99,0.00,42.93,3.00,0.00,4514.00,1526.00,75.00,501.00,0.00,2412.00
2022,6,WN,Southwest Airlines,OAK,"Oakland, CA: Metro Oakland International",3462.00,856.00,293.88,0.93,98.76,2.45,459.98,24.00,0.00,38859.00,12940.00,70.00,2858.00,61.00,22930.00
2022,6,WN,Southwest Airlines,OGG,"Kahului, HI: Kahului Airport",620.00,143.00,58.82,0.00,40.92,1.21,42.06,2.00,4.00,7431.00,3722.00,0.00,1430.00,26.00,2253.00
2022,6,WN,Southwest Airlines,OKC,"Oklahoma City, OK: Will Rogers World",548.00,178.00,79.86,0.00,24.15,0.00,73.99,5.00,1.00,8015.00,3192.00,0.00,1018.00,0.00,3805.00
2022,6,WN,Southwest Airlines,OMA,"Omaha, NE: Eppley Airfield",577.00,217.00,103.56,0.83,20.82,0.00,91.79,4.00,3.00,11036.00,5220.00,96.00,853.00,0.00,4867.00
2022,6,WN,Southwest Airlines,ONT,"Ontario, CA: Ontario International",938.00,255.00,109.02,1.07,14.14,0.00,130.77,6.00,0.00,10842.00,4571.00,73.00,418.00,0.00,5780.00
2022,6,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",790.00,307.00,90.54,3.73,136.31,1.85,74.56,7.00,10.00,14903.00,4175.00,206.00,6027.00,138.00,4357.00
2022,6,WN,Southwest Airlines,ORF,"Norfolk, VA: Norfolk International",240.00,88.00,43.97,2.13,5.80,1.00,35.10,3.00,1.00,4573.00,2305.00,215.00,232.00,43.00,1778.00
2022,6,WN,Southwest Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",99.00,36.00,9.12,1.60,12.38,0.00,12.89,1.00,0.00,1861.00,415.00,118.00,745.00,0.00,583.00
2022,6,WN,Southwest Airlines,PDX,"Portland, OR: Portland International",741.00,268.00,127.05,0.89,21.45,0.00,118.61,3.00,1.00,13067.00,5907.00,47.00,716.00,0.00,6397.00
2022,6,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",366.00,109.00,51.92,1.17,13.37,0.00,42.53,6.00,2.00,5662.00,2164.00,36.00,994.00,0.00,2468.00
2022,6,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4839.00,1333.00,477.50,10.93,208.19,2.86,633.52,31.00,13.00,66418.00,23697.00,882.00,9416.00,293.00,32130.00
2022,6,WN,Southwest Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",633.00,249.00,102.80,4.38,30.02,0.00,111.80,9.00,1.00,11923.00,4348.00,463.00,1225.00,0.00,5887.00
2022,6,WN,Southwest Airlines,PNS,"Pensacola, FL: Pensacola International",191.00,49.00,20.80,0.11,4.72,0.00,23.38,0.00,0.00,1820.00,621.00,6.00,181.00,0.00,1012.00
2022,6,WN,Southwest Airlines,PSP,"Palm Springs, CA: Palm Springs International",205.00,40.00,21.91,0.00,4.13,0.00,13.96,0.00,0.00,1618.00,960.00,0.00,116.00,0.00,542.00
2022,6,WN,Southwest Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",299.00,116.00,56.51,1.57,15.32,0.67,41.94,6.00,0.00,6384.00,3153.00,114.00,654.00,34.00,2429.00
2022,6,WN,Southwest Airlines,PWM,"Portland, ME: Portland International Jetport",145.00,42.00,18.24,0.49,13.42,0.00,9.86,7.00,2.00,1702.00,777.00,34.00,518.00,0.00,373.00
2022,6,WN,Southwest Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",510.00,175.00,82.03,5.70,13.50,0.00,73.77,7.00,0.00,8784.00,3391.00,519.00,680.00,0.00,4194.00
2022,6,WN,Southwest Airlines,RIC,"Richmond, VA: Richmond International",113.00,39.00,15.60,0.10,2.24,0.00,21.06,0.00,0.00,1551.00,517.00,5.00,104.00,0.00,925.00
2022,6,WN,Southwest Airlines,RNO,"Reno, NV: Reno/Tahoe International",613.00,186.00,73.59,0.00,12.45,0.00,99.96,0.00,1.00,7318.00,2768.00,0.00,328.00,0.00,4222.00
2022,6,WN,Southwest Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",167.00,63.00,28.29,0.64,5.07,0.00,29.00,4.00,0.00,3382.00,1545.00,76.00,203.00,0.00,1558.00
2022,6,WN,Southwest Airlines,RSW,"Fort Myers, FL: Southwest Florida International",470.00,141.00,51.54,1.73,33.55,0.29,53.89,8.00,2.00,6847.00,2027.00,167.00,1509.00,10.00,3134.00
2022,6,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3242.00,842.00,292.87,1.89,133.18,4.14,409.92,26.00,6.00,36207.00,13056.00,112.00,3814.00,118.00,19107.00
2022,6,WN,Southwest Airlines,SAT,"San Antonio, TX: San Antonio International",1225.00,291.00,129.73,2.78,19.26,0.00,139.24,6.00,0.00,15027.00,6250.00,210.00,890.00,0.00,7677.00
2022,6,WN,Southwest Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",191.00,47.00,16.90,0.00,14.39,0.00,15.72,4.00,1.00,1884.00,709.00,0.00,467.00,0.00,708.00
2022,6,WN,Southwest Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",169.00,35.00,8.85,0.00,4.03,0.00,22.12,1.00,0.00,1580.00,549.00,0.00,128.00,0.00,903.00
2022,6,WN,Southwest Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",328.00,130.00,64.53,2.40,13.93,0.82,48.32,1.00,1.00,6377.00,2443.00,172.00,710.00,47.00,3005.00
2022,6,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",883.00,267.00,128.29,0.08,22.80,1.00,114.83,3.00,4.00,11747.00,5477.00,12.00,769.00,22.00,5467.00
2022,6,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",749.00,181.00,54.57,1.00,15.41,0.00,110.03,2.00,0.00,8674.00,2544.00,33.00,521.00,0.00,5576.00
2022,6,WN,Southwest Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",3110.00,776.00,239.52,0.88,106.64,5.53,423.44,26.00,5.00,32929.00,9834.00,14.00,3027.00,179.00,19875.00
2022,6,WN,Southwest Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",346.00,124.00,55.16,9.73,8.63,1.00,49.48,0.00,0.00,7540.00,2678.00,860.00,379.00,17.00,3606.00
2022,6,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",899.00,257.00,136.06,0.45,19.57,1.00,99.92,4.00,3.00,11175.00,5417.00,29.00,672.00,19.00,5038.00
2022,6,WN,Southwest Airlines,SMF,"Sacramento, CA: Sacramento International",2779.00,622.00,211.44,1.27,52.66,1.70,354.93,20.00,2.00,26636.00,9194.00,85.00,1512.00,49.00,15796.00
2022,6,WN,Southwest Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1475.00,379.00,152.37,0.00,37.47,1.07,188.09,15.00,2.00,14877.00,6649.00,0.00,1207.00,22.00,6999.00
2022,6,WN,Southwest Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",281.00,75.00,24.97,0.00,17.11,0.00,32.93,5.00,2.00,3618.00,963.00,0.00,856.00,0.00,1799.00
2022,6,WN,Southwest Airlines,STL,"St. Louis, MO: St Louis Lambert International",2942.00,742.00,288.80,14.36,74.46,1.91,362.48,30.00,2.00,38162.00,13557.00,1103.00,3324.00,73.00,20105.00
2022,6,WN,Southwest Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",94.00,32.00,9.05,0.33,7.08,0.00,15.54,1.00,0.00,1677.00,518.00,11.00,220.00,0.00,928.00
2022,6,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",1748.00,539.00,195.12,10.17,127.42,0.82,205.47,48.00,10.00,29908.00,10432.00,636.00,6518.00,42.00,12280.00
2022,6,WN,Southwest Airlines,TUL,"Tulsa, OK: Tulsa International",443.00,144.00,61.00,0.97,6.76,0.80,74.47,3.00,0.00,7179.00,2666.00,96.00,193.00,37.00,4187.00
2022,6,WN,Southwest Airlines,TUS,"Tucson, AZ: Tucson International",237.00,54.00,21.99,0.00,2.46,0.00,29.54,1.00,1.00,3057.00,1399.00,0.00,107.00,0.00,1551.00
2022,6,WN,Southwest Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",132.00,18.00,5.66,0.00,1.10,0.00,11.24,0.00,0.00,767.00,168.00,0.00,37.00,0.00,562.00
2022,6,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",75.00,19.00,9.91,0.00,1.40,0.00,7.69,0.00,0.00,1159.00,412.00,0.00,42.00,0.00,705.00
2022,6,YV,Mesa Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",1.00,1.00,0.00,0.38,0.00,0.00,0.62,0.00,0.00,26.00,0.00,10.00,0.00,0.00,16.00
2022,6,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",97.00,14.00,7.00,4.00,3.00,0.00,0.00,0.00,0.00,1231.00,734.00,167.00,330.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",97.00,14.00,11.00,2.00,1.00,0.00,0.00,1.00,0.00,944.00,464.00,449.00,31.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",87.00,17.00,9.00,2.00,5.00,0.00,1.00,1.00,0.00,2049.00,1650.00,65.00,267.00,0.00,67.00
2022,6,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",90.00,29.00,14.40,2.83,2.04,0.00,9.72,0.00,0.00,2670.00,792.00,858.00,60.00,0.00,960.00
2022,6,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",104.00,33.00,13.49,4.21,7.31,0.00,8.00,0.00,2.00,2034.00,913.00,174.00,314.00,0.00,633.00
2022,6,YV,Mesa Airlines Inc.,BIL,"Billings, MT: Billings Logan International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",60.00,16.00,2.14,1.00,1.43,0.00,11.43,3.00,0.00,1156.00,141.00,41.00,36.00,0.00,938.00
2022,6,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",55.00,7.00,4.00,0.00,3.00,0.00,0.00,0.00,0.00,257.00,182.00,0.00,75.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,54.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",81.00,27.00,10.72,0.00,4.14,0.00,12.14,2.00,1.00,4264.00,2394.00,0.00,336.00,0.00,1534.00
2022,6,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",10.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,38.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",37.00,12.00,5.00,2.00,5.00,0.00,0.00,0.00,0.00,541.00,193.00,176.00,172.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",114.00,34.00,12.81,1.82,2.91,0.00,16.47,2.00,1.00,2197.00,781.00,92.00,63.00,0.00,1261.00
2022,6,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",55.00,11.00,7.00,2.00,1.00,0.00,1.00,0.00,0.00,622.00,367.00,132.00,47.00,0.00,76.00
2022,6,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",127.00,22.00,15.00,1.00,6.00,0.00,0.00,4.00,1.00,1270.00,890.00,68.00,312.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",46.00,12.00,6.00,4.00,2.00,0.00,0.00,0.00,0.00,869.00,498.00,313.00,58.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",19.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,298.00,153.00,0.00,0.00,0.00,145.00
2022,6,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",61.00,15.00,8.79,1.58,0.30,0.00,4.33,1.00,0.00,1188.00,817.00,186.00,15.00,0.00,170.00
2022,6,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",49.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,111.00,74.00,0.00,37.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",2.00,1.00,0.00,0.94,0.03,0.00,0.03,0.00,0.00,176.00,0.00,165.00,5.00,0.00,6.00
2022,6,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",56.00,15.00,11.00,3.00,1.00,0.00,0.00,1.00,0.00,889.00,716.00,139.00,34.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1905.00,479.00,136.55,23.67,60.44,2.34,256.01,57.00,6.00,50258.00,20293.00,2949.00,2627.00,96.00,24293.00
2022,6,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",60.00,12.00,8.00,0.00,4.00,0.00,0.00,0.00,0.00,535.00,391.00,0.00,144.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",61.00,26.00,10.48,1.05,3.56,0.00,10.91,2.00,1.00,3584.00,1546.00,51.00,163.00,0.00,1824.00
2022,6,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",233.00,58.00,31.37,1.42,9.04,0.00,16.17,3.00,0.00,5941.00,3626.00,33.00,294.00,0.00,1988.00
2022,6,YV,Mesa Airlines Inc.,FAR,"Fargo, ND: Hector International",4.00,3.00,0.83,0.88,0.29,0.00,1.00,0.00,0.00,228.00,93.00,22.00,22.00,0.00,91.00
2022,6,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",30.00,9.00,2.32,0.00,0.51,0.00,6.17,0.00,0.00,1734.00,836.00,0.00,99.00,0.00,799.00
2022,6,YV,Mesa Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30.00,6.00,2.60,0.00,0.56,0.00,2.83,2.00,0.00,658.00,262.00,0.00,25.00,0.00,371.00
2022,6,YV,Mesa Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",90.00,38.00,17.17,0.50,10.21,0.00,10.12,3.00,1.00,3531.00,1764.00,26.00,341.00,0.00,1400.00
2022,6,YV,Mesa Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",56.00,24.00,9.35,1.05,4.20,0.00,9.40,1.00,0.00,1983.00,419.00,103.00,129.00,0.00,1332.00
2022,6,YV,Mesa Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",22.00,4.00,1.32,0.00,0.14,0.00,2.54,0.00,0.00,531.00,107.00,0.00,23.00,0.00,401.00
2022,6,YV,Mesa Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",30.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,210.00,210.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",30.00,5.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,345.00,326.00,19.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",8.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,48.00,0.00,31.00,17.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,HHH,"Hilton Head, SC: Hilton Head Airport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",186.00,46.00,28.01,2.62,3.92,0.00,11.44,8.00,0.00,4921.00,2858.00,837.00,156.00,0.00,1070.00
2022,6,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",10.00,2.00,1.69,0.00,0.31,0.00,0.00,0.00,0.00,51.00,40.00,0.00,11.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",679.00,108.00,31.00,10.00,38.00,0.00,29.00,14.00,1.00,14460.00,6142.00,1988.00,2961.00,0.00,3369.00
2022,6,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1748.00,222.00,101.76,30.00,46.70,3.00,40.55,14.00,0.00,20808.00,10845.00,3736.00,2959.00,177.00,3091.00
2022,6,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",11.00,2.00,1.00,0.96,0.04,0.00,0.00,1.00,0.00,164.00,24.00,134.00,6.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",4.00,2.00,1.06,0.00,0.04,0.00,0.90,0.00,0.00,98.00,50.00,0.00,2.00,0.00,46.00
2022,6,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",47.00,6.00,4.00,0.00,1.00,1.00,0.00,0.00,0.00,999.00,925.00,0.00,39.00,35.00,0.00
2022,6,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",36.00,6.00,5.00,0.00,1.00,0.00,0.00,0.00,1.00,403.00,366.00,0.00,37.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",167.00,57.00,24.55,3.76,6.30,0.00,22.39,1.00,0.00,4939.00,1929.00,257.00,307.00,0.00,2446.00
2022,6,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",6.00,3.00,1.00,0.02,0.07,0.00,1.91,1.00,0.00,354.00,24.00,3.00,12.00,0.00,315.00
2022,6,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",185.00,36.00,13.00,10.00,11.00,0.00,2.00,8.00,1.00,2613.00,834.00,836.00,703.00,0.00,240.00
2022,6,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",33.00,5.00,2.10,0.00,0.25,0.00,2.65,1.00,0.00,424.00,130.00,0.00,8.00,0.00,286.00
2022,6,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",47.00,6.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,256.00,231.00,0.00,0.00,0.00,25.00
2022,6,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",236.00,69.00,36.11,2.08,8.90,0.00,21.92,4.00,1.00,9230.00,4430.00,287.00,559.00,0.00,3954.00
2022,6,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",98.00,13.00,9.00,1.44,1.00,0.00,1.56,3.00,1.00,1627.00,1311.00,168.00,37.00,0.00,111.00
2022,6,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",32.00,8.00,3.40,0.03,1.85,0.00,2.72,1.00,0.00,554.00,184.00,1.00,63.00,0.00,306.00
2022,6,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",63.00,8.00,4.68,0.99,2.33,0.00,0.00,1.00,0.00,610.00,377.00,140.00,93.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",58.00,24.00,9.20,1.14,4.60,0.00,9.05,5.00,0.00,2280.00,744.00,180.00,204.00,0.00,1152.00
2022,6,YV,Mesa Airlines Inc.,MIA,"Miami, FL: Miami International",28.00,9.00,4.00,3.00,2.00,0.00,0.00,0.00,0.00,726.00,535.00,143.00,48.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",28.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,107.00,35.00,0.00,72.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",6.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,83.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",13.00,4.00,0.96,0.00,2.38,0.00,0.65,0.00,0.00,224.00,91.00,0.00,84.00,0.00,49.00
2022,6,YV,Mesa Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",32.00,8.00,5.15,0.00,1.30,0.00,1.55,0.00,1.00,592.00,487.00,0.00,29.00,0.00,76.00
2022,6,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",54.00,9.00,6.00,0.00,3.00,0.00,0.00,0.00,0.00,646.00,578.00,0.00,68.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",48.00,8.00,6.00,1.00,1.00,0.00,0.00,0.00,0.00,768.00,435.00,79.00,254.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",30.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,144.00,144.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",6.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,63.00,15.00,0.00,0.00,0.00,48.00
2022,6,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",89.00,13.00,7.03,1.00,2.00,0.00,2.97,1.00,0.00,1586.00,1195.00,34.00,92.00,0.00,265.00
2022,6,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",22.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,263.00,128.00,0.00,135.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",53.00,20.00,7.08,0.00,2.23,0.00,10.70,0.00,0.00,1561.00,613.00,0.00,38.00,0.00,910.00
2022,6,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",34.00,5.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,187.00,86.00,101.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",6.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,42.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",805.00,186.00,56.93,3.99,27.43,0.00,97.65,21.00,1.00,17160.00,6329.00,427.00,1108.00,0.00,9296.00
2022,6,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",60.00,20.00,5.73,1.00,5.31,0.00,7.96,1.00,0.00,1468.00,456.00,35.00,272.00,0.00,705.00
2022,6,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",60.00,5.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,163.00,128.00,0.00,35.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",7.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,78.00,0.00,0.00,0.00,0.00
2022,6,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",28.00,4.00,1.26,0.00,0.07,0.00,2.67,1.00,0.00,845.00,110.00,0.00,10.00,0.00,725.00
