year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,3,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",783.00,190.00,40.59,3.50,86.33,0.88,58.69,2.00,4.00,10749.00,2464.00,155.00,3218.00,29.00,4883.00
2024,3,AS,Alaska Airlines Network,SAT,"San Antonio, TX: San Antonio International",57.00,13.00,4.83,1.00,1.97,0.00,5.20,0.00,0.00,514.00,155.00,28.00,73.00,0.00,258.00
2024,3,AS,Alaska Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,147.00,77.00,0.00,0.00,0.00,70.00
2024,3,AS,Alaska Airlines Network,SCC,"Deadhorse, AK: Deadhorse Airport",47.00,4.00,1.00,0.00,0.31,0.00,2.69,1.00,0.00,286.00,75.00,0.00,5.00,0.00,206.00
2024,3,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",6132.00,1085.00,249.00,14.99,292.55,1.60,526.85,57.00,8.00,64713.00,19471.00,856.00,9926.00,105.00,34355.00
2024,3,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",828.00,355.00,29.79,2.38,259.92,1.05,61.86,6.00,1.00,19962.00,2842.00,105.00,12831.00,31.00,4153.00
2024,3,AS,Alaska Airlines Network,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93.00,14.00,0.78,0.00,2.25,0.00,10.98,2.00,1.00,659.00,14.00,0.00,63.00,0.00,582.00
2024,3,AS,Alaska Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",224.00,39.00,16.29,0.00,8.60,0.00,14.11,1.00,0.00,1980.00,1023.00,0.00,314.00,0.00,643.00
2024,3,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",102.00,32.00,3.80,0.00,7.78,0.00,20.42,1.00,0.00,1430.00,241.00,0.00,372.00,0.00,817.00
2024,3,AS,Alaska Airlines Network,SMF,"Sacramento, CA: Sacramento International",55.00,15.00,5.26,0.00,3.85,0.00,5.90,0.00,0.00,558.00,252.00,0.00,138.00,0.00,168.00
2024,3,AS,Alaska Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",338.00,47.00,17.12,0.00,10.56,0.00,19.32,2.00,1.00,2439.00,1033.00,0.00,322.00,0.00,1084.00
2024,3,AS,Alaska Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",56.00,5.00,1.78,0.00,3.22,0.00,0.00,0.00,0.00,142.00,43.00,0.00,99.00,0.00,0.00
2024,3,AS,Alaska Airlines Network,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",18.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,40.00,0.00,0.00,0.00,0.00,40.00
2024,3,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",106.00,31.00,9.91,1.88,15.35,0.00,3.86,0.00,0.00,3067.00,607.00,456.00,1830.00,0.00,174.00
2024,3,AS,Alaska Airlines Network,TUS,"Tucson, AZ: Tucson International",56.00,14.00,4.03,0.00,1.24,0.00,8.73,0.00,0.00,719.00,347.00,0.00,20.00,0.00,352.00
2024,3,AS,Alaska Airlines Network,WRG,"Wrangell, AK: Wrangell Airport",62.00,10.00,0.00,1.00,1.44,0.00,7.56,0.00,0.00,597.00,0.00,23.00,57.00,0.00,517.00
2024,3,AS,Alaska Airlines Network,YAK,"Yakutat, AK: Yakutat Airport",62.00,14.00,0.52,0.27,4.29,0.00,8.92,0.00,0.00,748.00,17.00,6.00,129.00,0.00,596.00
2024,3,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.00,14.00,10.35,0.00,1.27,0.00,2.38,0.00,0.00,1297.00,827.00,0.00,79.00,0.00,391.00
2024,3,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",62.00,30.00,12.80,0.00,4.21,0.00,12.99,2.00,0.00,2395.00,1222.00,0.00,245.00,0.00,928.00
2024,3,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",244.00,78.00,44.51,0.65,9.02,0.00,23.81,2.00,0.00,7113.00,4360.00,70.00,539.00,0.00,2144.00
2024,3,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",99.00,38.00,12.15,0.00,20.14,0.00,5.71,1.00,0.00,2403.00,985.00,0.00,857.00,0.00,561.00
2024,3,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",360.00,138.00,49.27,3.74,25.68,0.44,58.87,4.00,0.00,11905.00,4708.00,604.00,1429.00,11.00,5153.00
2024,3,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",93.00,14.00,3.98,0.00,2.88,0.45,6.69,2.00,0.00,931.00,162.00,0.00,118.00,23.00,628.00
2024,3,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3504.00,757.00,239.36,11.27,179.71,1.43,325.22,44.00,9.00,66740.00,25260.00,3043.00,9095.00,30.00,29312.00
2024,3,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",155.00,64.00,31.03,0.98,9.14,0.00,22.85,4.00,0.00,4237.00,1643.00,87.00,793.00,0.00,1714.00
2024,3,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",274.00,60.00,28.63,0.47,10.00,0.00,20.90,2.00,1.00,4188.00,2599.00,22.00,320.00,0.00,1247.00
2024,3,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",31.00,12.00,8.37,0.00,1.42,0.00,2.21,0.00,0.00,1329.00,854.00,0.00,92.00,0.00,383.00
2024,3,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",57.00,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,246.00,97.00,0.00,78.00,0.00,71.00
2024,3,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",31.00,7.00,6.12,0.00,0.88,0.00,0.00,1.00,1.00,321.00,289.00,0.00,32.00,0.00,0.00
2024,3,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",154.00,30.00,13.88,0.61,6.46,0.00,9.06,0.00,0.00,2199.00,1207.00,87.00,267.00,0.00,638.00
2024,3,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",57.00,8.00,4.10,0.00,0.93,0.00,2.96,0.00,0.00,445.00,142.00,0.00,25.00,0.00,278.00
2024,3,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",57.00,2.00,0.00,0.00,0.09,0.29,1.62,0.00,0.00,89.00,0.00,0.00,3.00,16.00,70.00
2024,3,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",797.00,193.00,75.21,2.76,33.64,0.00,81.39,4.00,1.00,14274.00,6006.00,357.00,1234.00,0.00,6677.00
2024,3,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",92.00,30.00,16.76,0.00,2.01,0.56,10.66,2.00,1.00,2311.00,1359.00,0.00,75.00,58.00,819.00
2024,3,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31.00,13.00,7.45,0.00,3.59,0.00,1.96,0.00,1.00,839.00,475.00,0.00,114.00,0.00,250.00
2024,3,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",94.00,19.00,10.75,0.21,2.78,0.00,5.26,0.00,0.00,1166.00,620.00,22.00,82.00,0.00,442.00
2024,3,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",435.00,186.00,77.54,2.28,33.07,0.21,72.91,5.00,1.00,15361.00,5523.00,503.00,1648.00,21.00,7666.00
2024,3,B6,JetBlue Airways,EYW,"Key West, FL: Key West International",31.00,7.00,4.04,1.00,1.96,0.00,0.00,0.00,2.00,355.00,275.00,36.00,44.00,0.00,0.00
2024,3,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1805.00,628.00,198.37,3.24,186.66,1.03,238.70,35.00,8.00,55992.00,19802.00,1620.00,12013.00,52.00,22505.00
2024,3,B6,JetBlue Airways,HDN,"Hayden, CO: Yampa Valley",31.00,10.00,3.87,0.00,4.31,0.00,1.83,1.00,2.00,442.00,130.00,0.00,238.00,0.00,74.00
2024,3,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",434.00,121.00,46.04,3.77,22.52,0.00,48.67,4.00,0.00,11634.00,4302.00,673.00,1131.00,0.00,5528.00
2024,3,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,22.00,13.76,0.00,3.90,0.00,4.34,0.00,1.00,1465.00,1113.00,0.00,165.00,0.00,187.00
2024,3,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",124.00,25.00,11.06,0.22,3.45,0.03,10.24,2.00,1.00,1907.00,1021.00,4.00,196.00,7.00,679.00
2024,3,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",2489.00,791.00,144.40,15.95,426.24,2.33,202.09,40.00,5.00,59392.00,10725.00,1296.00,31126.00,50.00,16195.00
2024,3,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",116.00,37.00,12.86,0.21,19.19,0.00,4.74,1.00,0.00,2100.00,715.00,8.00,1030.00,0.00,347.00
2024,3,NK,Spirit Airlines,MHT,"Manchester, NH: Manchester Boston Regional",31.00,11.00,3.06,0.30,5.95,0.00,1.69,1.00,1.00,850.00,167.00,21.00,505.00,0.00,157.00
2024,3,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",667.00,219.00,39.00,1.47,140.68,0.28,37.57,11.00,1.00,17579.00,4302.00,118.00,9791.00,9.00,3359.00
2024,3,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",88.00,25.00,7.00,0.96,15.55,0.00,1.49,2.00,0.00,1619.00,212.00,94.00,1212.00,0.00,101.00
2024,3,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",135.00,28.00,6.15,0.00,20.22,0.00,1.63,4.00,0.00,2092.00,312.00,0.00,1682.00,0.00,98.00
2024,3,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",451.00,119.00,25.26,3.94,59.74,2.28,27.78,7.00,0.00,7757.00,1824.00,261.00,3870.00,95.00,1707.00
2024,3,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",309.00,62.00,10.26,1.09,33.15,0.17,17.33,6.00,0.00,4642.00,748.00,37.00,2426.00,17.00,1414.00
2024,3,NK,Spirit Airlines,OAK,"Oakland, CA: Metro Oakland International",191.00,37.00,7.16,0.00,21.33,0.00,8.51,3.00,0.00,2011.00,443.00,0.00,1063.00,0.00,505.00
2024,3,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",716.00,257.00,56.19,5.63,137.21,2.74,55.22,11.00,2.00,16030.00,3309.00,338.00,8323.00,107.00,3953.00
2024,3,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",89.00,23.00,6.88,3.36,9.30,0.00,3.46,2.00,0.00,1504.00,345.00,268.00,706.00,0.00,185.00
2024,3,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",62.00,13.00,1.74,0.00,9.98,0.00,1.27,1.00,0.00,685.00,71.00,0.00,573.00,0.00,41.00
2024,3,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",93.00,7.00,0.58,0.00,5.63,0.00,0.79,0.00,0.00,394.00,24.00,0.00,347.00,0.00,23.00
2024,3,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",477.00,136.00,39.75,2.37,62.69,3.81,27.37,7.00,0.00,8226.00,1887.00,132.00,3958.00,183.00,2066.00
2024,3,NK,Spirit Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",150.00,51.00,14.15,2.25,24.96,0.48,9.16,2.00,0.00,2883.00,959.00,156.00,1204.00,36.00,528.00
2024,3,NK,Spirit Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",346.00,110.00,26.77,2.38,53.44,0.57,26.83,4.00,0.00,8161.00,1649.00,391.00,3486.00,37.00,2598.00
2024,3,NK,Spirit Airlines,PNS,"Pensacola, FL: Pensacola International",88.00,31.00,10.25,0.76,16.47,1.00,2.51,1.00,0.00,1864.00,760.00,36.00,908.00,28.00,132.00
2024,3,NK,Spirit Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",41.00,10.00,5.18,0.54,1.70,0.67,1.91,1.00,0.00,738.00,322.00,26.00,134.00,12.00,244.00
2024,3,NK,Spirit Airlines,RIC,"Richmond, VA: Richmond International",116.00,32.00,7.16,1.02,13.79,2.11,7.92,2.00,1.00,1767.00,343.00,50.00,842.00,51.00,481.00
2024,3,NK,Spirit Airlines,RNO,"Reno, NV: Reno/Tahoe International",86.00,17.00,4.48,0.00,9.68,0.00,2.84,4.00,0.00,934.00,381.00,0.00,414.00,0.00,139.00
2024,3,NK,Spirit Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",32.00,4.00,1.93,0.00,1.71,0.00,0.35,0.00,0.00,211.00,88.00,0.00,111.00,0.00,12.00
2024,3,NK,Spirit Airlines,RSW,"Fort Myers, FL: Southwest Florida International",483.00,139.00,23.35,1.07,93.72,0.00,20.87,15.00,2.00,9306.00,2050.00,58.00,5306.00,0.00,1892.00
2024,3,NK,Spirit Airlines,SAN,"San Diego, CA: San Diego International",150.00,24.00,3.53,0.00,15.29,0.00,5.17,6.00,1.00,930.00,125.00,0.00,552.00,0.00,253.00
2024,3,NK,Spirit Airlines,SAT,"San Antonio, TX: San Antonio International",171.00,53.00,14.82,0.30,30.90,0.23,6.75,3.00,0.00,3509.00,831.00,52.00,1841.00,8.00,777.00
2024,3,NK,Spirit Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",73.00,30.00,10.23,0.00,13.34,0.66,5.77,0.00,0.00,1839.00,609.00,0.00,838.00,28.00,364.00
2024,3,NK,Spirit Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",62.00,10.00,3.58,0.00,5.43,0.00,0.99,0.00,0.00,961.00,396.00,0.00,238.00,0.00,327.00
2024,3,NK,Spirit Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",102.00,18.00,4.14,0.52,8.83,0.00,4.50,1.00,0.00,766.00,195.00,17.00,269.00,0.00,285.00
2024,3,NK,Spirit Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",471.00,150.00,44.63,1.96,74.89,0.00,28.53,7.00,0.00,10454.00,2946.00,131.00,4852.00,0.00,2525.00
2024,3,NK,Spirit Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",105.00,23.00,6.29,0.06,12.42,0.00,4.24,3.00,0.00,1591.00,378.00,2.00,948.00,0.00,263.00
2024,3,NK,Spirit Airlines,SMF,"Sacramento, CA: Sacramento International",104.00,18.00,4.10,0.00,9.01,0.00,4.89,4.00,0.00,1241.00,430.00,0.00,604.00,0.00,207.00
2024,3,NK,Spirit Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",93.00,10.00,4.79,0.00,3.55,0.00,1.67,1.00,0.00,839.00,262.00,0.00,537.00,0.00,40.00
2024,3,NK,Spirit Airlines,STL,"St. Louis, MO: St Louis Lambert International",42.00,21.00,6.87,0.00,11.96,0.38,1.79,2.00,0.00,1306.00,485.00,0.00,719.00,21.00,81.00
2024,3,NK,Spirit Airlines,STT,"Charlotte Amalie, VI: Cyril E King",119.00,27.00,6.60,0.88,13.23,3.63,2.66,3.00,0.00,1380.00,355.00,87.00,716.00,79.00,143.00
2024,3,NK,Spirit Airlines,STX,"Christiansted, VI: Henry E. Rohlsen",31.00,9.00,0.50,0.00,6.19,0.00,2.31,1.00,0.00,514.00,8.00,0.00,412.00,0.00,94.00
2024,3,NK,Spirit Airlines,TPA,"Tampa, FL: Tampa International",767.00,219.00,37.15,1.58,139.96,0.70,39.60,18.00,1.00,15658.00,2936.00,77.00,9890.00,28.00,2727.00
2024,3,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",93.00,13.00,5.87,0.00,2.74,0.29,4.11,0.00,0.00,329.00,155.00,0.00,66.00,10.00,98.00
2024,3,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",71.00,18.00,4.77,1.00,7.02,0.00,5.21,0.00,0.00,1111.00,332.00,24.00,208.00,0.00,547.00
2024,3,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",83.00,10.00,2.32,0.00,1.62,0.00,6.06,3.00,0.00,770.00,563.00,0.00,56.00,0.00,151.00
2024,3,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",147.00,27.00,9.15,0.18,5.35,1.07,11.25,0.00,0.00,1191.00,517.00,4.00,147.00,22.00,501.00
2024,3,OH,PSA Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",22.00,6.00,2.11,1.31,1.32,0.00,1.26,0.00,0.00,246.00,93.00,67.00,25.00,0.00,61.00
2024,3,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",137.00,16.00,4.56,0.13,2.78,1.05,7.48,0.00,1.00,747.00,288.00,7.00,73.00,27.00,352.00
2024,3,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00
2024,3,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",120.00,25.00,7.30,0.00,4.69,0.52,12.48,0.00,0.00,2014.00,672.00,0.00,258.00,12.00,1072.00
2024,3,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",57.00,16.00,4.09,0.00,5.55,0.11,6.25,1.00,0.00,654.00,138.00,0.00,202.00,4.00,310.00
2024,3,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",353.00,64.00,16.61,1.96,19.56,0.95,24.91,3.00,0.00,3168.00,730.00,226.00,771.00,58.00,1383.00
2024,3,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",299.00,41.00,16.08,0.05,7.76,1.00,16.10,0.00,0.00,2165.00,729.00,1.00,189.00,33.00,1213.00
2024,3,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",124.00,18.00,8.32,0.94,3.47,0.00,5.27,0.00,0.00,975.00,380.00,59.00,172.00,0.00,364.00
2024,3,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",105.00,15.00,4.55,1.00,3.06,0.00,6.39,2.00,0.00,873.00,202.00,214.00,105.00,0.00,352.00
2024,3,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",166.00,28.00,7.78,0.29,5.51,1.17,13.25,0.00,0.00,1803.00,601.00,13.00,198.00,31.00,960.00
2024,3,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",120.00,21.00,6.27,0.96,5.41,1.00,7.37,0.00,0.00,1691.00,276.00,193.00,157.00,16.00,1049.00
2024,3,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",211.00,48.00,12.62,3.60,18.03,0.50,13.25,1.00,0.00,3254.00,1044.00,659.00,602.00,71.00,878.00
2024,3,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",93.00,20.00,4.24,1.02,3.75,0.00,10.99,0.00,0.00,1335.00,278.00,53.00,96.00,0.00,908.00
2024,3,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,3.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,124.00,40.00,38.00,0.00,0.00,46.00
2024,3,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",142.00,19.00,10.62,0.00,0.26,0.00,8.13,0.00,0.00,1183.00,571.00,0.00,4.00,0.00,608.00
2024,3,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",4122.00,642.00,133.10,17.87,193.61,3.43,293.99,5.00,6.00,41249.00,13238.00,1443.00,5537.00,104.00,20927.00
2024,3,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",54.00,8.00,2.66,0.00,1.30,0.00,4.04,0.00,0.00,1807.00,254.00,0.00,30.00,0.00,1523.00
2024,3,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",124.00,25.00,11.79,1.82,4.70,0.00,6.70,0.00,0.00,1003.00,411.00,105.00,136.00,0.00,351.00
2024,3,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",178.00,46.00,16.43,0.10,13.05,0.00,16.42,0.00,0.00,3678.00,1558.00,5.00,430.00,0.00,1685.00
2024,3,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",67.00,12.00,2.13,0.54,4.85,0.00,4.48,1.00,0.00,514.00,65.00,22.00,222.00,0.00,205.00
2024,3,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",313.00,57.00,26.11,1.14,7.83,2.17,19.75,2.00,1.00,4235.00,1843.00,147.00,372.00,57.00,1816.00
2024,3,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2968.00,485.00,100.63,12.59,150.65,0.53,220.60,6.00,3.00,43851.00,13411.00,2000.00,5587.00,84.00,22769.00
2024,3,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",821.00,152.00,21.66,21.74,34.87,0.50,73.23,19.00,6.00,17705.00,3783.00,3067.00,1737.00,34.00,9084.00
2024,3,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",31.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,157.00,113.00,0.00,0.00,0.00,44.00
2024,3,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",106.00,13.00,4.19,0.00,1.00,0.88,6.94,0.00,0.00,568.00,195.00,0.00,18.00,14.00,341.00
2024,3,OH,PSA Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",97.00,23.00,5.43,0.40,8.26,0.93,7.98,0.00,0.00,976.00,231.00,10.00,279.00,29.00,427.00
2024,3,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",30.00,2.00,1.03,0.00,0.04,0.00,0.93,0.00,0.00,118.00,21.00,0.00,4.00,0.00,93.00
2024,3,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",116.00,19.00,8.51,0.78,6.09,0.00,3.62,2.00,0.00,1003.00,453.00,88.00,229.00,0.00,233.00
2024,3,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",58.00,11.00,4.83,1.00,1.32,0.00,3.85,0.00,0.00,916.00,150.00,30.00,50.00,0.00,686.00
2024,3,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",266.00,27.00,10.60,1.27,4.65,0.26,10.22,0.00,0.00,1295.00,543.00,20.00,170.00,9.00,553.00
2024,3,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",345.00,60.00,25.57,0.40,14.94,0.00,19.10,0.00,0.00,3693.00,1539.00,8.00,486.00,0.00,1660.00
2024,3,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",217.00,47.00,17.18,0.96,11.75,0.00,17.11,0.00,0.00,2784.00,1053.00,72.00,419.00,0.00,1240.00
2024,3,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",234.00,38.00,17.82,1.00,5.39,0.00,13.79,1.00,0.00,1786.00,908.00,16.00,132.00,0.00,730.00
2024,3,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",119.00,13.00,6.46,0.21,0.74,0.80,4.79,0.00,1.00,797.00,314.00,7.00,38.00,12.00,426.00
2024,3,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",162.00,21.00,8.93,1.00,5.46,0.69,4.92,0.00,0.00,1179.00,684.00,23.00,205.00,38.00,229.00
2024,3,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",41.00,8.00,2.15,0.11,1.18,0.00,4.55,0.00,0.00,848.00,247.00,20.00,51.00,1.00,529.00
2024,3,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",93.00,25.00,5.56,0.51,13.32,0.00,5.62,2.00,2.00,2151.00,950.00,76.00,559.00,0.00,566.00
2024,3,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",119.00,19.00,5.57,0.00,6.48,0.00,6.95,0.00,0.00,1143.00,276.00,0.00,298.00,0.00,569.00
2024,3,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",26.00,12.00,4.61,0.00,1.51,0.03,5.84,0.00,0.00,1355.00,1032.00,0.00,25.00,2.00,296.00
2024,3,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",182.00,36.00,14.64,0.61,11.68,0.17,8.91,0.00,1.00,1398.00,602.00,15.00,337.00,6.00,438.00
2024,3,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",123.00,28.00,7.32,1.18,8.46,0.00,11.04,3.00,0.00,1474.00,515.00,89.00,278.00,0.00,592.00
2024,3,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",29.00,5.00,2.89,0.00,0.61,0.00,1.50,0.00,1.00,250.00,175.00,0.00,30.00,0.00,45.00
2024,3,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",28.00,2.00,1.31,0.00,0.50,0.00,0.19,0.00,0.00,376.00,332.00,0.00,32.00,0.00,12.00
2024,3,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,3,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",55.00,11.00,4.59,0.06,1.41,0.00,4.94,0.00,0.00,622.00,208.00,2.00,51.00,0.00,361.00
2024,3,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",147.00,24.00,9.49,0.09,4.97,0.00,9.44,0.00,0.00,1822.00,1207.00,7.00,115.00,0.00,493.00
